individualID,specimenID,specimenIdSource,organ,tissue,BrodmannArea,sampleStatus,tissueWeight,tissueVolume,nucleicAcidSource,cellType,fastingState,isPostMortem,samplingAge,individualIdSource,species,sex,genotype,genotypeBackground,room,litter,matingID,dateBirth,dateDeath,treatmentType,Climb_Identifier,ExternalIdentifier,StockNumber,OfficialName,modelSystemName,CurrentLocationPath,MaterialOrigin,AnimalStatus,ExitReason,PhysicalMarker,Generation,AnimalMatingStatus,Comments,jobNumber,Microchip Number,Diet,Birth ID,brainWeight,animalWeight,modelCommonName
123,123rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,male,,C57BL6J,JAX_AX4,,,8/15/2017,3/30/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort E,,6%,,,,C57BL6J
127,127,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,,C57BL6J,JAX_AX4,,,8/15/2017,3/30/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort E,,6%,,,,C57BL6J
135,135,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,,C57BL6J,JAX_AX4,,,8/15/2017,3/30/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort E,,6%,,,,C57BL6J
181,181,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,8/15/2017,3/30/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort E,,6%,,,,C57BL6J
181,181rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,8/15/2017,3/30/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort E,,6%,,,,C57BL6J
184,184,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,8/15/2017,3/30/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort E,,6%,,,,C57BL6J
186,186,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,8/15/2017,3/30/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort E,,6%,,,,C57BL6J
22087,22087,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/19/2018,,22087,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288716239,6%,,,,LOAD1
22087,22087rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/19/2018,,22087,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288716239,6%,,,,LOAD1
19700,19700,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw910,20526,11/25/2016,2/19/2018,,19700,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288593690,6%,,,,LOAD1
19700,19700rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw910,20526,11/25/2016,2/19/2018,,19700,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288593690,6%,,,,LOAD1
22173,22173,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo13,20524,12/25/2016,2/19/2018,,22173,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,287462822,6%,,,,APOE4
22511,22511,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo25,20526,1/1/2017,2/19/2018,,22511,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,286926506,6%,,,,APOE4
19674,19674,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw906,20524,11/23/2016,2/19/2018,,19674,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,287704530,6%,,,,LOAD1
22096,22096,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/19/2018,,22096,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288601571,6%,,,,APOE4
22096,22096rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/19/2018,,22096,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288601571,6%,,,,APOE4
22078,22078,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw907,20524,11/27/2016,2/19/2018,,22078,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288630151,6%,,,,LOAD1
22078,22078rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw907,20524,11/27/2016,2/19/2018,,22078,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288630151,6%,,,,LOAD1
22509,22509,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo25,20526,1/1/2017,2/19/2018,,22509,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,287564948,6%,,,,APOE4
19678,19678,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw906,20524,11/23/2016,2/19/2018,,19678,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,287671944,6%,,,,LOAD1
19689,19689,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw904,20523,11/20/2016,2/19/2018,,19689,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288851292,6%,,,,LOAD1
22168,22168,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo14,20525,12/22/2016,2/19/2018,,22168,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288720832,6%,,,,APOE4
22168,22168rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo14,20525,12/22/2016,2/19/2018,,22168,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,288720832,6%,,,,APOE4
22094,22094,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/19/2018,,22094,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,287708245,6%,,,,LOAD1
22094,22094rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/19/2018,,22094,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,287708245,6%,,,,LOAD1
19690,19690,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_heterozygous,C57BL6J,JAX_MGL373,hw904,20523,11/20/2016,2/14/2018,,19690,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,289506585,6%,,,,LOAD1
19691,19691,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_heterozygous,C57BL6J,JAX_MGL373,hw904,20523,11/20/2016,2/14/2018,,19691,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288687425,6%,,,,LOAD1
22165,22165,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,rmo14,20525,12/22/2016,2/14/2018,,22165,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288630423,6%,,,,LOAD1
22167,22167,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_heterozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,rmo14,20525,12/22/2016,2/14/2018,,22167,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288707920,6%,,,,LOAD1
22167,22167rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_heterozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,rmo14,20525,12/22/2016,2/14/2018,,22167,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288707920,6%,,,,LOAD1
22010,22010,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw912,20528,11/25/2016,2/14/2018,,22010,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,287639019,6%,,,,LOAD1
19676,19676,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_heterozygous,C57BL6J,JAX_MGL373,hw906,20524,11/23/2016,2/14/2018,,19676,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288748727,6%,,,,LOAD1
22085,22085,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/14/2018,,22085,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288658831,6%,,,,APOE4
22085,22085rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/14/2018,,22085,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288658831,6%,,,,APOE4
22077,22077,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_heterozygous,C57BL6J,JAX_MGL373,hw907,20524,11/27/2016,2/14/2018,,22077,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,287028609,6%,,,,LOAD1
22077,22077rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_heterozygous,C57BL6J,JAX_MGL373,hw907,20524,11/27/2016,2/14/2018,,22077,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,287028609,6%,,,,LOAD1
22001,22001,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_noncarrier,C57BL6J,JAX_MGL373,hw910,20526,11/25/2016,2/14/2018,,22001,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288704028,6%,,,,LOAD1
22001,22001rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_noncarrier,C57BL6J,JAX_MGL373,hw910,20526,11/25/2016,2/14/2018,,22001,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288704028,6%,,,,LOAD1
22002,22002,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous,C57BL6J,JAX_MGL373,hw910,20526,11/25/2016,2/14/2018,,22002,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,287647619,6%,,,,APOE4
22097,22097,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_noncarrier,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/14/2018,,22097,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,287638686,6%,,,,LOAD1
22097,22097rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_noncarrier,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/14/2018,,22097,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,287638686,6%,,,,LOAD1
22095,22095,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/18/2018,,22095,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288798617,6%,,,,LOAD1
22095,22095rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw909,20525,11/28/2016,2/18/2018,,22095,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort G,288798617,6%,,,,LOAD1
248,248,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,12/6/2016,2/14/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort G,,6%,,,,C57BL6J
251,251,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,12/6/2016,2/14/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort G,,6%,,,,C57BL6J
252,252,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,12/6/2016,2/14/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort G,,6%,,,,C57BL6J
252,252rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,12/6/2016,2/14/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort G,,6%,,,,C57BL6J
299,299,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,12/6/2016,2/19/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort H,,6%,,,,C57BL6J
299,299rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,12/6/2016,2/19/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort H,,6%,,,,C57BL6J
301,301,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_MGL373,,,12/6/2016,2/19/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort H,,6%,,,,C57BL6J
304,304,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,female,,C57BL6J,JAX_AX4,,,12/6/2016,2/19/2018,,,,664,C57BL/6J,C57BL6J,,JAX,H.Harvested,H.Harvested,,,Virgin,,APOE4/Trem2 Cohort H,,6%,,,,C57BL6J
19685,19685,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw903,20522,11/21/2016,2/19/2018,,19685,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289629541,6%,,,,LOAD1
19682,19682,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw906,20524,11/23/2016,2/19/2018,,19682,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289609683,6%,,,,LOAD1
19682,19682rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw906,20524,11/23/2016,2/19/2018,,19682,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289609683,6%,,,,LOAD1
22177,22177,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo13,20524,12/25/2016,2/19/2018,,22177,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289567968,6%,,,,APOE4
22172,22172,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo14,20525,12/22/2016,2/19/2018,,22172,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289499070,6%,,,,APOE4
22172,22172rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo14,20525,12/22/2016,2/19/2018,,22172,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289499070,6%,,,,APOE4
22175,22175,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo13,20524,12/25/2016,2/19/2018,,22175,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289629596,6%,,,,APOE4
22522,22522,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo25,20526,1/1/2017,2/19/2018,,22522,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289547719,6%,,,,APOE4
22525,22525,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous,C57BL6J,JAX_MGL373,rmo26,20526,1/3/2017,2/19/2018,,22525,,27894,B6(SJL)-Apoetm1.1(APOE*4)Adiuj/J ,APOE4KI,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289482047,6%,,,,APOE4
22088,22088,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/19/2018,,22088,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289453062,6%,,,,LOAD1
22088,22088rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/19/2018,,22088,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289453062,6%,,,,LOAD1
22090,22090,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/19/2018,,22090,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289469619,6%,,,,LOAD1
22090,22090rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw908,20525,11/27/2016,2/19/2018,,22090,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289469619,6%,,,,LOAD1
22005,22005,,blood,serum,,frozen,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw910,20526,11/25/2016,2/19/2018,,22005,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289580532,6%,,,,LOAD1
22005,22005rh,,brain,right cerebral hemisphere,,formalin-fixed,,,,,FALSE,,,JAX,Mouse,male,APOE4_homozygous; TREM2R47H_homozygous,C57BL6J,JAX_MGL373,hw910,20526,11/25/2016,2/19/2018,,22005,,28709,B6(SJL)-Apoetm1.1(APOE*4)Adiuj Trem2em1Adiuj/J,APOE4Trem2R47H,,JAX,H.Harvested,H.Harvested,,N1F1,Virgin,,APOE4/Trem2 Cohort H,289580532,6%,,,,LOAD1
